text,valor,etiqueta
b'@BTS_twt I LOVE YOU # JIMIN LO JURO &lt ERES HERMOZO EN TODOS LOS SENTIDOS  te juro que eres el chabo mas guapo y lindo para mi &lt',,
"b'Regresar al GYM a completar rehabilitaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n y darte cuenta q ""tu novio"" q no sabe que es ""tu novio"" ya no es ""tu novio"" xq ya esta mamado!'",,
"b'-No camines delante de m\xc3\x83\xc6\x92\xc3\x82\xc2\xad, puede que no te siga. No camines detr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s de m\xc3\x83\xc6\x92\xc3\x82\xc2\xad, puede que no te gu\xc3\x83\xc6\x92\xc3\x82\xc2\xade. Camina junto a m\xc3\x83\xc6\x92\xc3\x82\xc2\xad y s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 mi amigo!!!...'",,
b'@antoniocomictam esperemos y sea cierto',,
b'Tengo ganas de algo rico',,
b'@nenita_andy as\xc3\x83\xc6\x92\xc3\x82\xc2\xad mero jejeje para que esperar',,
b'Ojal\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 @arrobasina viniera a verme y hacerme feliz',,
b'Cuando uno est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 drenado uno anda todo cansado',,
b'Me com\xc3\x83\xc6\x92\xc3\x82\xc2\xad yo sola una bolsa grande de cheetos',,
"b'@lizzbigmc Perteeeeextos Lizzie jaja Mej\xc3\x83\xc6\x92\xc3\x82\xc2\xb3rate pronto Me avisas, va?'",,
b'Ayer me qued\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 dormido y ya no vi el younow de @FaOrozco',,
"b'@Lidi_Baeza_T ay noooo una vez m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s sin m\xc3\x83\xc6\x92\xc3\x82\xc2\xad, todo el coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n roto'",,
b'@GigiIsMyLife19 Me ayudarias con un RT aqu\xc3\x83\xc6\x92\xc3\x82\xc2\xad por favor? Te lo agradecer\xc3\x83\xc6\x92\xc3\x82\xc2\xada mucho',,
"b'@saidapg goey como nunca, papaya , una linda ensalada \xc3\x83\xc2\xb0\xc3\x85\xc2\xb8\xc3\x82\xc2\xa5\xc3\xa2\xe2\x82\xac\xe2\x80? ,lechuga espinacas pepino'",,
"b'@ToksMx ped\xc3\x83\xc6\x92\xc3\x82\xc2\xad enchiladas de Mole y las tortillas horribles, se nota que son tacos congelados'",,
"b'Y yo que pensaba que era una buen amiga, \xc3\x83\xc6\x92\xc3\x82\xc2\xa1ndale es mas sisa\xc3\x83\xc6\x92\xc3\x82\xc2\xb1osa que nada'",,
b'@LEVANIA fijate q esta rola me remonta a \xc3\x83\xc6\x92\xc3\x82\xc2\xa9pocas muy buenas. Me pone de buen humor.',,
"b'Recordar es f\xc3\x83\xc6\x92\xc3\x82\xc2\xa1cil para el que tiene memoria. Olvidar es dif\xc3\x83\xc6\x92\xc3\x82\xc2\xadcil, para el que tiene coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n'",,
b'Como no estresarme si los de legal est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n bien idiotas? ._. ya quiero irme a mi casita',,
b'Tomar\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 Mucho en cuenta sus comentarios de retroalimentaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n para ser mejor persona porque son muy importantes y especiales para mi',,
"b'Si vienes, por ejemplo, desde las cuatro de la tarde, comenzar\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 a ser feliz desde las tres.'",,
b'Vi Morrissey de tendencia en Twitter y pens\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 2 cosas... result\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 ser la segunda y me emociona pensar que podr\xc3\x83\xc6\x92\xc3\x82\xc2\xada venir',,
"b'Les platic\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 algo bonito? Bueno pues, el \xc3\x83\xc6\x92\xc3\x82\xc2\xbaltimo d\xc3\x83\xc6\x92\xc3\x82\xc2\xada de clases del semestre es mi cumplea\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os, es como mi regalo'",,
"b'Oye ya me gustaste como por casi 20 d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas seguidos (bueno, con sus respectivas excepciones), no s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 pasando'",,
b'Mi comida corrida favorita costaba 35 hasta diciembre. Excelente saz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n y tortillas a mano. No hay postre. Ya subi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 a $45',,
b'Wtf Clearest Blue de Chvrches en el comercial de Bonafont; digo no me molesta escuchar la canci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n cada 5 mn pero porque en un comercial',,
b'MAMES en media hora nos cortan la luz y el agua y sin luz no hay internet JODER !!! Pinche Trump y la gasolina cara',,
"b'@luis03_ Igualmente para ti, mijito. Te deseo lo mejor para este 2017!! Mil gracias por formar parte de esto. Viaja todo lo que puedas'",,
"b'No s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 con qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 cara pedir silencio para que me dejen dormir si es la 1:23 P.M, mi mam\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 ya hasta regres\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 de trabajar, pero estoy cansada'",,
b'La mala Mi vecino al que le rento mi caj\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n de estacionamiento no me ha pagado. La buena Me top\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 a mi vecino Dr Guapo en el elevador.',,
"b'Perritos, acuerdenme ma\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ana, por favor, ir a lavar mi camioneta, desde hace 1 mes que no la toca el agua  Por cierto, buena noche'",,
"b'""No me pueden dar m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s puto asco los hombres, mu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9ranse ya."" Una nena m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s en el mundo ha perdido la raz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n por repetir lo que le dicen.'",,
"b""Amigos, el peor fail de mi vida. Cre\xc3\x83\xc6\x92\xc3\x82\xc2\xad que era f\xc3\x83\xc6\x92\xc3\x82\xc2\xadsica la revista, y pues es digital. PA' QU\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xc2\xb0 VERGAS ME PIDE LA DIRECCI\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xc5\x93N ENTONCES. NEMBE.""",,
"b'31. \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfy tienes el pelo te\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ido?: Si, ya no lo quiero tener as\xc3\x83\xc6\x92\xc3\x82\xc2\xad se me maltrat\xc3\x83\xc6\x92\xc3\x82\xc2\xb3. 32. si pudieras te\xc3\x83\xc6\x92\xc3\x82\xc2\xb1irte el pelo de que color seria?: Negro'",,
"b'@ArturoSolerdlm ah\xc3\x83\xc6\x92\xc3\x82\xc2\xad te va: ""Dr. Que tengo?"" - \'Hmm como se dice 2+ en ingles?\' - ""two more"",\'pues eso, tienes un Tu-mor\' maligno -'",,
"b'S\xc3\x83\xc6\x92\xc3\x82\xc2\xb3lo y triste bajo el sol en la playa busco amor debe haber un lugar para m\xc3\x83\xc6\x92\xc3\x82\xc2\xad Gentes vienen, gentes van olas, agua, luz, y sal,,, la la la'",,
b'@AlexXtrecci ya haz algo bueno',,
b'@Anddcampa siento no decir lo mismo',,
b'@SritaAsesina Y esp\xc3\x83\xc6\x92\xc3\x82\xc2\xa9rate al fr\xc3\x83\xc6\x92\xc3\x82\xc2\xado europeo.',,
"b'@_zylx jajaja entonces lo cambio, pinche grosero'",,
b'@avion1976 Sii es cierto Ya est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n cerrados los fichajes',,
b'Hay promociones para sesiones rom\xc3\x83\xc6\x92\xc3\x82\xc2\xa1nticas durante Enero y Febrero #DaniaMaciel #GenerandoRecuerdos',,
b'Muy posiblemente suba un vivero de una canci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n bien chida',,
b'@Clodette___ h\xc3\x83\xc6\x92\xc3\x82\xc2\xadjole esque all\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 no hay guajolotas as\xc3\x83\xc6\x92\xc3\x82\xc2\xad no podr\xc3\x83\xc6\x92\xc3\x82\xc2\xada vivir all\xc3\x83\xc6\x92\xc3\x82\xc2\xa1',,
b'Lo mejor que veras hoy en @NuMusicOficial es a #JaryEnWakalaQueRico @Jaryoficial &lt',,
"b'@DrChaquirria Jajaja no es por simplona, pero no me gusta la coca regular'",,
b'Lo primero que me dijo que no hiciera y fue lo primero que hice #perdon',,
b'@manuelrdza no te vuelvo a confesar mi temor a viajar en estas condiciones del d\xc3\x83\xc6\x92\xc3\x82\xc2\xb3lar alto',,
b'#ElAmorToc\xc3\x83\xc6\x92\xc3\x82\xc2\xb3AMiPuertaPero Hoy no estoy disponible YO ENCONTR\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xc2\xb0 EL AMOR HACE 18 A\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xcb\x9cOS A TU LADO SANTIAGO OLAVARR\xc3\x83\xc6\x92?A',,
b'Ya me canse de escuchar canciones tristes pero son mis favs y pues no se puede.',,
"b'@JosePabloCoello por orden de afici\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n , cu\xc3\x83\xc6\x92\xc3\x82\xc2\xa1les son tus tres deportes favoritos y sus respectivos equipos Saludos Jos\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 Pablo'",,
b'@_zylx jajaja que grosero! La dieta de la zona consiste en comer en la zona en la que andes',,
b'Me siento m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s deprimido que carla morrison llegando al puesto de tamales y descubriendo que ya no hay de verde',,
"b'@MiMovistarMX buen dia pregunta, actualmente hay problemas con la red?, mi equipo no conecta a la red Mucuaa gracias'",,
b'@belindapop #AskBeli \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfSabes lo que significas para la vida de muchas personas (incluido yo)? FAN desde los 7 a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os tengo 24',,
b'@Hirwin7 para que asi te puedan hacer re\xc3\x83\xc6\x92\xc3\x82\xc2\xadr y re\xc3\x83\xc6\x92\xc3\x82\xc2\xadr ah no que jam\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s pl\xc3\x83\xc6\x92\xc3\x82\xc2\xa1ticas con alguien MENTIROSO!!!!!!',,
"b'Al discurso de Obama le falt\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 el ""\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfQu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 hubieran hecho ustedes?"" y seguro todos lo hubieran interpretado como un toque humor\xc3\x83\xc6\x92\xc3\x82\xc2\xadstico'",,
"b'Necesitamos urgentemente un caballero Jedi que devuelva de nuevo el equilibrio en el universo ""otro genio"" miss u David Bowie '",,
b'Amiguitaaaa @MixLizGomez buenooos diaaas!!! Excelente viernes de reyes!! A mi me trajeron la amistad d 1 d las mejores osease ud miss',,
"b'@EduardoRamos95R hola gordi, buenos d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas, ya no me avisaste si est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s bien? No pude dormir bien por esperarte te amo much\xc3\x83\xc6\x92\xc3\x82\xc2\xadsimo &lt'",,
"b""Y terminando el d\xc3\x83\xc6\x92\xc3\x82\xc2\xada con una genial pl\xc3\x83\xc6\x92\xc3\x82\xc2\xa1tica con mi compadre sin importar que \xc3\x83\xc6\x92\xc3\x82\xc2\xa9l siga en Vancouver y yo ac\xc3\x83\xc6\x92\xc3\x82\xc2\xa1! Jaja I'll be back!""",,
"b'Es asi como sentir emocion xq algo bueno va a pasar, estoy feliz xq ya el cambio esta en la esquina y presiento que todo va a mejorar'",,
"b'@pilarcoutino ah no, a mi indirectas no, quieres que te diga diario que te amo? Ok y quien se largo hasta casa de las brujas? Yo?'",,
b'Cada a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o Mau me s\xc3\x83\xc6\x92\xc3\x82\xc2\xbaper jura y prejura que vendr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 a eso y nunca viene por m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s que le digo que le invito los tacos de a metro no jala.',,
b'C\xc3\x83\xc6\x92\xc3\x82\xc2\xb3mo le avanzamos ya q mi compa\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ero se tom\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 la molest\xc3\x83\xc6\x92\xc3\x82\xc2\xada de venir a mi ofi (o sea casa) ahora q voy a comer porq ni tiempo de pedir comida',,
"b'Ser libre es lo mejor que puedes sentir, dejar de hacerle caso a los dem\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s y hacerte caso a ti mismo es la mejor sensaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n en la vida &lt'",,
"b'De ni\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o ve\xc3\x83\xc6\x92\xc3\x82\xc2\xada luces en el cielo y cre\xc3\x83\xc6\x92\xc3\x82\xc2\xada que era un ovni, hoy suena mi cel y pienso que es un msj tuyo, a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os pasan y sigo igual de pendejo.'",,
b'Contestarle a mi novio 2hrs y media despu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9s porque neta mi celular muri\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 y que me escriba un \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xa1OH YA!???? O sea neta no me crey\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 o como??',,
b'@KitzyaGarcia quiero verla de nuevo',,
b'@MaryAbelToluk lo malo que est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n lejos',,
b'@vinymodee ah que bien! Provecho vecino',,
b'@RichRuiz_ qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 feo tirar tan deliciosa comida jaja',,
"b'@jarhatpacheco @TusquetsEditor @Planetadelibros @PlanetaLibrosCo encantada con tu rese\xc3\x83\xc6\x92\xc3\x82\xc2\xb1a, leer\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 el libro'",,
b'@Jorge68639143 vaaayaaa! Y no necesit\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 de psic\xc3\x83\xc6\x92\xc3\x82\xc2\xb3logo como Gignac',,
b'@RoberttStark Jajajaja pero mi voz interior quiere que lo corte.',,
"b'Adivinen qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9, mi mal presentimiento se est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 haciendo realidad.'",,
b'Ojal\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 Diosito me mande un buen muchacho que no sea tan pendejo',,
b'La vieja del.aseo no ha venido la jefa Y est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 todo bien sucio',,
b'Estar en los brazos de mi novio es lo \xc3\x83\xc6\x92\xc3\x82\xc2\xbanico que quiero y necesito',,
"b'@OyeeDanny jajajaja ay ya no te me pongas pesado, tienes que ir a m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s partidos'",,
b'No hab\xc3\x83\xc6\x92\xc3\x82\xc2\xada estado tan triste desde que richard hammond y jeremy clarkson dejaron top gear BBC',,
b'@caelike #VerdadOretoCaeli Te reto a gritar te amo Cristofer Gonzalez el mas hermoso del mundo y te quiero muchisimo #SeQueNoLoAras',,
b'Que bueno que este a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o no me propuse ser m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s puntual porque hubiera valido verga desde ahorita ya',,
"b'Tu novio el fresa | Yo merengues. Digo, que feo que feo eso de las frutas.'",,
"b'#TengoLaFortunaDe Tener una grandiosa y hermosa familia Dios Gracias por mandarme una gran familia, un gran esposo y unos hijos'",,
b'@jassibega10 A mi tampoco me creyeron Yo cuando publico algo es porque ya est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n confirmados Pero hay gente que no me crey\xc3\x83\xc6\x92\xc3\x82\xc2\xb3',,
"b'Ah chinga, pues que no soy el centro del mundo, tienen raz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n, es que soy muy rid\xc3\x83\xc6\x92\xc3\x82\xc2\xadcula, disp\xc3\x83\xc6\x92\xc3\x82\xc2\xa9nsenme'",,
b'Me caga vivir tan lejos de tod porque sino ahorita los invitaba a mi casa a ver Breaking Bad y a comer dulces',,
b'Muchas veces dije que ojal\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 pudiera borrar ciertos recuerdos de mi mente pero ahora se que se siente culero no acordarse de las cosas',,
b'@hiletrado gordo no se de ke es el mame mandame un link o ke pedito pa echarle carrilla tmb. Ando desconectado con eso del gasolinazo',,
"b'Ay diojjj odio que el fr\xc3\x83\xc6\x92\xc3\x82\xc2\xado y ahorita en Roma est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n a 1 grado, alguien me elica que voy a hacer la pr\xc3\x83\xc6\x92\xc3\x82\xc2\xb3xima semana?'",,
"b'@jcpasar me inculc\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 que por muy dif\xc3\x83\xc6\x92\xc3\x82\xc2\xadcil que sea, al toro se le toma por los cuernos. Y aqu\xc3\x83\xc6\x92\xc3\x82\xc2\xad voy, a cerrar un c\xc3\x83\xc6\x92\xc3\x82\xc2\xadrculo m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s'",,
"b'O sea, cuando ando en malos pasos, me sale una persona s\xc3\x83\xc6\x92\xc3\x82\xc2\xbaper bien ... ya no s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 hacer con los 2. Llevame Diosito Jajaja'",,
b'Y as\xc3\x83\xc6\x92\xc3\x82\xc2\xad ws como te extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1as de a tus amigos de la prepa  y agradeces por convivir m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s con ni\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os por que puedes entender mil cosas',,
"b'Buenos d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas!! Si permites que tu coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n sea tu br\xc3\x83\xc6\x92\xc3\x82\xc2\xbajula, tu mente sea tu mapa y tu alma sea tu gu\xc3\x83\xc6\x92\xc3\x82\xc2\xada, entonces nunca te perder\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s.. Besitos'",,
"b'P: Guey, \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfte duele la garganta? Yo: Nope, \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfpor qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9? P: Roncaste bien cabr\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n anoche. Yo: No volver\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 a dormir con nadie'",,
"b'@MarcoEspindola5 Ni pepsi rey ! Perdi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 el ame !!! La neta se hecho para atr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s y eso le peso, Yo digo q era meter a Darwin y Buscar el 2do'",,
"b'\xc3\x83\xe2\x80\x9a\xc3\xa2\xe2\x82\xac\xe2\x80?Mi celular no sirve. \xc3\x83\xe2\x80\x9a\xc3\xa2\xe2\x82\xac\xe2\x80?\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfPor qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 lo dices? \xc3\x83\xe2\x80\x9a\xc3\xa2\xe2\x82\xac\xe2\x80?Es que no me llegan sus mensajes. \xc3\x83\xe2\x80\x9a\xc3\xa2\xe2\x82\xac\xe2\x80?A lo mejor no te ha mandado mensajes. \xc3\x83\xe2\x80\x9a\xc3\xa2\xe2\x82\xac\xe2\x80?QUE NO SIRVE, DIJE!'",,
"b'La neta no entiendo a mi crush, creo que ya no me quiere, luego me besa la mano, luego se va con otra idiota, pero bue, eso ya fue'",,
"b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xa1R\xc3\x83\xc6\x92\xc3\x82\xc2\xa1pido a qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 comprar el iPhone 7 antes que saqu...! \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfC\xc3\x83\xc6\x92\xc3\x82\xc2\xb3mo, ya lo est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n presentando el 8? Bueno, ese mero a que com... \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfYa van en el 9?'",,
b'@JCorHe sorry por el oso',,
b'@vanemaxima falto prendido fuego para participar',,
b'@LuisDaHernandez lo que callan los machos alfas',,
b'Que hueva hacer las primeras tareas.',,
b'Chingado si hay moros en la costa rayosss',,
b'Por eso les digo que no se ilusionen chavos',,
b'@lizbethCTorres bored jajaj o tal vez mi fuerte relaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n con netflix',,
"b'Hoy, ser\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 bueno comer una torta ahogada en Santa Tere'",,
b'@ClubPaniniMx @PaniniComicsMx genial espero que algun dia sacan uno de bleach y fairy tail',,
"b'@JuanGrimaldo791 no dibuje a juve por respeto, pero es muy buena idea.'",,
b'#LasMa\xc3\x83\xc6\x92\xc3\x82\xc2\xb1anasSonMejoresSi Las paso contigo Mis mejores ma\xc3\x83\xc6\x92\xc3\x82\xc2\xb1anas son maravillosas estando a tu lado MI GORDO',,
"b'@LupitaRojas13 ya flaca, ya estamos a mitad de semana, ves como se pasa r\xc3\x83\xc6\x92\xc3\x82\xc2\xa1pido'",,
"b'Hola @rofacio para renovaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n puedes pagar no solo en agencia, tambi\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n en cualquiera de nuestros agentes'",,
b'@Ignaciorobles que feo que mucha gente muri\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 por lo que un tipo dijo. \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfqu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 culpa ten\xc3\x83\xc6\x92\xc3\x82\xc2\xadan? #noesjusto',,
"b'Si alg\xc3\x83\xc6\x92\xc3\x82\xc2\xban d\xc3\x83\xc6\x92\xc3\x82\xc2\xada llego hacer mi horario como yo quiero, ese d\xc3\x83\xc6\x92\xc3\x82\xc2\xada yo invito las chelas.'",,
b'Como cuando se caen los planes... otra vez pero lo bueno es que es por algo mejor.',,
"b'Yo amo a los dos y soy fan\xc3\x83\xc6\x92\xc3\x82\xc2\xa1tica de los dos, desear\xc3\x83\xc6\x92\xc3\x82\xc2\xada que ganar\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 @hijodelfantasma pero tambi\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n desear\xc3\x83\xc6\x92\xc3\x82\xc2\xada que ganara @GarzaaJr'",,
"b'la neta yo nunca he dejado de sufrir, de chiquita fui asm\xc3\x83\xc6\x92\xc3\x82\xc2\xa1tica y ahora tengo rinitis; mejor me muero'",,
b'@Alan_Jz no en M\xc3\x83\xc6\x92\xc3\x82\xc2\xa9xico no lo creo u.u pues a finales del 2016 dijeron que de nuevo para el 2017 no habr\xc3\x83\xc6\x92\xc3\x82\xc2\xada nada',,
b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbf\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfAlguien sabe si tambi\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n bloquearon el camino a Bel\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n??. . . Es que no me trajeron nada los reyes magos',,
"b'-Disculpe \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfQu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 hora tiene? -Est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 equivocado se\xc3\x83\xc6\x92\xc3\x82\xc2\xb1or, esta es una casa de empe\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o. -Lo s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 pendejo, ah\xc3\x83\xc6\x92\xc3\x82\xc2\xad empe\xc3\x83\xc6\x92\xc3\x82\xc2\xb1e mi reloj'",,
"b'@lore_rzcruz la verdad que s\xc3\x83\xc6\x92\xc3\x82\xc2\xad, si aqu\xc3\x83\xc6\x92\xc3\x82\xc2\xad en la ciudad ya est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 bien caro todo, me imagino all\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 Ya me quiero ir para all\xc3\x83\xc6\x92\xc3\x82\xc2\xa1'",,
"b'@erickcdl pues son las que te reciben y cuidan si andas malito. Y todo mundo agradece al ""doctor"", pero nunca al equipo medico'",,
"b'De verdad de verdad no quiero regresar, mi vida es tan fea en la CDMX, aqu\xc3\x83\xc6\x92\xc3\x82\xc2\xad estoy lejitos de todo y me distraigo siempre.'",,
"b'Anda dando vueltas a mi kbza algo muy chingon y me voy a desconcentrar, si te pasa algo igual a lo mio, te lo recomiendo.'",,
"b'@AngelFabs90 ay, la verdad es que si soy el m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s feliz del mundo con mis Beats. Junto a los Beats los EarPods y los AirPods son una basura'",,
"b'Por que a m\xc3\x83\xc6\x92\xc3\x82\xc2\xad , tremendo cuerpazo de hombre , me la ofreci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 y yo bien mustio le digo no gracias. Tengo caca en el cerebro o que pedo'",,
"b'- Doctor, \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfC\xc3\x83\xc6\x92\xc3\x82\xc2\xb3mo voy a quedar de la vista? - Tendr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 mirada er\xc3\x83\xc6\x92\xc3\x82\xc2\xb3tica. - \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfAs\xc3\x83\xc6\x92\xc3\x82\xc2\xad bien sexy? - No. Va a ver pura verga. -'",,
"b'D\xc3\x83\xc6\x92\xc3\x82\xc2\xadas! T\xc3\x83\xc6\x92\xc3\x82\xc2\xba eres el \xc3\x83\xc6\x92\xc3\x82\xc2\xbanico a cargo de tu felicidad. Deja d darles a los dem\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s el poder d controlar tu sonrisa, tu valor y tu actitud. Besitos'",,
"b'Btw hoy que vino Ferchus me di cuenta que ya tiene la.voz m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s grave que yo. tiene 12 a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os... ser\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 viejita pero con voz de beb\xc3\x83\xc6\x92\xc3\x82\xc2\xa9, ya me vi.'",,
"b'No lo s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9, no soy sientifiko. Pero publicando que lo eres, solo diciendo que lo eres chamb\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n, ect. No vas a cambiar nada, de nada, de nada'",,
